Precinct,Mondale,Reagan,Total,demPERC,repPERC,CODE
31006,63.9702279423166,358.396143379394,423.432305387645,15.107545439584%,84.640717965836%,17
31007,63.9702279423166,258.781505340408,326.999781464746,19.5627739124998%,79.1381279159379%,16
31008,139.668331007391,555.459883847822,699.376263037235,19.970413408205%,79.4221813356352%,16
31009,120.477262624696,295.595610702642,419.262831484283,28.7354980164065%,70.5036527221286%,15
31010,97.0215123791802,440.686496542034,541.963901144093,17.9018403577003%,81.3128873734466%,17
31012,138.602160541686,449.348638980207,596.445684077051,23.2380188576871%,75.3377299855117%,16
31013,60.7717165452008,265.278112169038,328.160874935078,18.5188793628197%,80.8378245034603%,17
31014,70.3672507365483,259.86427314518,331.297457947662,21.2399005934011%,78.438354086687%,16
31015,91.6906600506539,268.526415583353,360.217075634006,25.4542791702121%,74.5457208297882%,15
31016,66.1025688737272,396.2930165464,467.704433838769,14.1334065044409%,84.7315073098096%,17
31017,104.484705639117,381.134267279597,495.192769409977,21.0998043779215%,76.9668482303809%,16
31201,149.263865198739,495.907654585385,650.468602141479,22.947128379038%,76.2385229591026%,16
31202,71.4334212022536,359.478911184166,434.110134584221,16.4551378812362%,82.8082282687238%,17
31203,75.6981030650747,200.312043882743,281.315073346031,26.9086551832089%,71.2055850759016%,15
31205,79.9627849278958,374.637660450968,459.909293797506,17.3866425415405%,81.4590323577844%,17
31206,103.418535173412,304.257753140815,414.026326867345,24.9787340713112%,73.4875377232472%,15
31209,67.1687393394325,326.995877041018,398.407530733158,16.8593046461314%,82.0757269420267%,17
31211,63.9702279423166,256.615969730865,322.710221764192,19.8228080885087%,79.5190088271754%,16
31212,114.080239830465,419.031140446603,536.305260454441,21.2715123722259%,78.132953626361%,16
31213,78.8966144621905,413.617301422745,494.637939975946,15.9503766464067%,83.6202134924909%,17
31214,101.286194242001,475.335066294725,585.116145091884,17.3104425662525%,81.237728659851%,17
31215,44.7791595596217,245.788291683149,292.69539735421,15.2988943332893%,83.9740883884499%,17
31216,79.9627849278958,458.01078141838,542.225536548725,14.74714478349%,84.4686851773206%,17
31217,83.1612963250116,249.036595097464,335.395693620278,24.7949803491406%,74.2515780120342%,15
31218,89.5583191192433,363.809982403252,461.846286187053,19.3913693360243%,78.7729582945926%,16
31221,94.8891714477697,380.051499474826,478.138473120398,19.8455419888113%,79.4856554827218%,16
31222,113.014069364759,378.968731670054,493.031835210148,22.9222661284313%,76.8649617744306%,16
31223,139.668331007391,382.217035084369,526.124358424039,26.5466384080288%,72.6476599998654%,15
31224,105.550876104822,227.381239002033,332.932115106855,31.7034228046595%,68.2965771953405%,14
31225,99.1538533105908,336.740787283962,442.274556908442,22.4190724430746%,76.1384036282406%,16
31226,69.301080270843,247.953827292693,318.316919609041,21.7710954089274%,77.8952710390738%,16
31227,73.5657621336641,218.71909656386,293.350792763458,25.0777444439987%,74.5588905703838%,15
31228,86.3598077221275,341.071858503049,430.604724491521,20.0554714823683%,79.2076442974013%,16
31229,85.2936372564222,277.188558021525,363.544207323453,23.461696139896%,76.2461765137973%,16
31230,106.617046570528,329.161412650561,440.017451553368,24.2301859151595%,74.8064449463406%,15
31231,84.2274667907169,326.995877041018,413.338312073003,20.3773674809609%,79.110952817571%,16
31232,79.9627849278958,288.016236069241,374.345959440855,21.3606646235298%,76.9385187166008%,16
31233,77.8304439964852,382.217035084369,467.493329460677,16.6484608638746%,81.7588211419644%,17
31235,68.2349098051378,371.389357036653,443.876237044241,15.3725079448975%,83.6695740933833%,17
31236,106.617046570528,290.181771678784,399.996620447114,26.6544868432518%,72.5460558527771%,15
31237,90.6244895849486,295.595610702642,390.479914530898,23.2084894030516%,75.7005929633423%,16
31238,111.947898899054,513.231939461731,628.360740667987,17.8158646226125%,81.6779130593253%,17
31239,74.6319325993694,289.099003874013,363.730936473382,20.5184451240185%,79.4815548759816%,16
31240,44.7791595596217,265.278112169038,313.251151906033,14.2949704373487%,84.6854386823179%,17
31241,130.072796816044,214.388025344773,345.526756226751,37.6447827764412%,62.0467218475207%,13
31242,101.286194242001,409.286230203659,511.634436491165,19.796594407646%,79.9958331598203%,16
31243,104.484705639117,293.430075093099,402.153773064495,25.9812819466847%,72.9646455526455%,15
31244,103.418535173412,410.36899800843,515.911557272853,20.0457876385034%,79.5425092195397%,16
31245,53.3085232852639,334.575251674419,389.994821180523,13.6690336358565%,85.7896652734137%,18
31246,115.14641029617,377.885963865283,497.284344363902,23.1550443124162%,75.989917669468%,16
31247,89.5583191192433,332.409716064876,424.095981295559,21.1174646941134%,78.3807748070158%,16
31248,81.0289553936011,413.617301422745,497.810259232949,16.2770762335141%,83.0873397547225%,17
31249,87.4259781878327,242.539988268835,336.316005009786,25.9951881223401%,72.1166952080611%,15
31250,90.6244895849486,253.367666316551,345.058089967433,26.2635458260091%,73.4275397920577%,15
32100,130.072796816044,397.375784351171,531.700551369665,24.4635437147799%,74.7367636402723%,15
32101,76.76427353078,292.347307288327,370.177514885042,20.7371518917401%,78.9748959709546%,16
32102,68.2349098051378,245.788291683149,317.196259754632,21.5118897864436%,77.4877647905682%,16
32103,130.072796816044,263.112576559495,401.685391760009,32.3817593281454%,65.5021521710439%,14
32104,70.3672507365483,250.119362902236,323.680493816157,21.7397254641224%,77.2735359963637%,16
32105,113.014069364759,283.685164850155,400.955126437793,28.1862138461254%,70.7523476181737%,15
32106,74.6319325993694,213.305257540002,292.189160341821,25.5423344630788%,73.0024540576606%,15
32107,72.4995916679589,228.464006806804,306.251624982376,23.6732104432527%,74.6000961855963%,15
32108,68.2349098051378,178.656687787311,250.077633728965,27.2854908244577%,71.4404903482651%,15
32143,205.770899881119,400.624087765486,609.571967933378,33.7566211547983%,65.7221966954477%,14
32144,67.1687393394325,480.748905318583,548.98357872395,12.2351090164771%,87.5707259652519%,18
32145,120.477262624696,517.563010680817,643.362099594326,18.7261983105103%,80.4466117925144%,17
32146,117.278751227581,409.286230203659,533.990009900034,21.9627238437544%,76.6467953736213%,16
32148,55.4408642166744,229.546774611576,284.98763882825,19.4537785725107%,80.5462214274894%,17
32149,104.484705639117,299.926681921729,407.597423697362,25.634290003927%,73.5840475145943%,15
32150,86.3598077221275,323.747573626703,413.288283656033,20.8957793233747%,78.3345636519781%,16
32151,258.013252700677,486.162744342441,745.241931109052,34.6214084219211%,65.2355596281257%,14
32152,157.793228924381,349.734000941221,511.762300177453,30.83330461616%,68.3391490189784%,14
32153,114.080239830465,449.348638980207,575.088977591316,19.8369720644404%,78.1354984166527%,16
32154,93.8230009820644,312.919895578988,412.038767109523,22.7704304719283%,75.9442849938951%,16
32155,104.484705639117,408.203462398887,520.134018417827,20.0880353792172%,78.4804392607473%,16
32156,91.6906600506539,305.340520945587,399.15912710768,22.9709541442901%,76.4959386393327%,16
32157,70.3672507365483,318.333734602846,391.874043605739,17.956599036027%,81.2336871495165%,17
32158,84.2274667907169,488.328279951984,579.993753081667,14.5221334442299%,84.1954378572805%,17
32159,78.8966144621905,293.430075093099,378.701472039865,20.8334586177382%,77.4832148162895%,16
32160,100.220023776296,381.134267279597,491.952377791033,20.3718953908312%,77.4738134188858%,16
32161,105.550876104822,203.560347297058,319.726210027619,33.0128944060308%,63.6670816820034%,13
32162,116.212580761875,329.161412650561,455.963024297834,25.4872817682614%,72.1903740237396%,15
32163,137.535990075981,399.541319960714,542.395214305079,25.357154054575%,73.6623977172456%,15
32164,76.76427353078,175.408384372997,254.300604015216,30.1864298860206%,68.976786371495%,14
32165,129.006626350339,264.195344364266,401.692933249334,32.1157321107921%,65.7704735373769%,14
32166,126.874285418928,401.706855570258,532.833111191635,23.8112614914611%,75.3907456448935%,16
32167,79.9627849278958,270.691951192896,355.968718368747,22.4634302964404%,76.0437468869068%,16
32168,121.543433090402,312.919895578988,437.649364805905,27.7718746705609%,71.5001370372755%,15
32169,124.741944487517,419.031140446603,554.382937730546,22.5010432316275%,75.5851437567637%,16
32170,110.881728433349,339.989090698277,451.91985330696,24.5357064138614%,75.2321652192041%,16
32171,91.6906600506539,257.698737535637,355.765391879751,25.7727879505619%,72.4350213420251%,15
32172,38.38213676539,75.7937463340108,115.241817165335,33.3057371963547%,65.7693085707518%,14
32173,92.7568305163591,181.904991201626,284.214796298219,32.6361722628374%,64.0026464388427%,13
32174,119.411092158991,264.195344364266,385.730460614268,30.9571331153965%,68.4922170635786%,14
32175,103.418535173412,493.742118975842,603.527592592972,17.135676387071%,81.809369618802%,17
32176,103.418535173412,422.279443860918,531.011961282284,19.4757449387162%,79.523527651091%,16
32177,122.609603556107,265.278112169038,393.188720102929,31.1833980191523%,67.4683933200305%,14
32178,120.477262624696,302.092217531272,433.196232842994,27.8112443023855%,69.7356520274176%,14
32179,104.484705639117,432.024354103862,542.892898077297,19.2459149878657%,79.5781922426899%,16
32180,135.40364914457,302.092217531272,441.734859008121,30.6526972873745%,68.3876790275495%,14
32181,87.4259781878327,239.29168485452,326.717663042353,26.7588771827434%,73.2411228172565%,15
32182,77.8304439964852,240.374452659292,320.328920746787,24.297039372854%,75.0398846594631%,16
32183,121.543433090402,244.705523878378,369.438915125724,32.8994667627365%,66.2370729935427%,14
32184,106.617046570528,220.884632173403,329.62962485537,32.3444977426734%,67.0099455624838%,14
32185,113.014069364759,382.217035084369,504.786789240907,22.38847604049%,75.7185099196322%,16
32186,86.3598077221275,259.86427314518,350.476051069757,24.6407158088354%,74.1460856888786%,15
32187,37.3159662996847,297.761146312185,339.303127073978,10.9978256379431%,87.7566761261426%,18
32188,111.947898899054,286.93346826447,406.297339782576,27.553195144955%,70.6215473667679%,15
32189,114.080239830465,241.457220464063,359.772530606378,31.7089911334222%,67.113856651896%,14
32190,86.3598077221275,337.823555088734,429.488289209074,20.1076047687269%,78.6572215300339%,16
32191,100.220023776296,330.244180455333,435.748308718813,22.9995210012318%,75.7878283971582%,16
32193,103.418535173412,371.389357036653,477.98095047641,21.6365390859894%,77.6996147370485%,16
32194,117.278751227581,229.546774611576,352.12653021694,33.3058549025906%,65.188719086334%,14
32195,175.918126841371,433.107121908633,622.818427471401,28.2454916363965%,69.539869535816%,14
32196,73.5657621336641,291.264539483556,364.83030161722,20.1643782897313%,79.8356217102687%,16
32197,178.050467772781,346.485697526907,535.151151925427,33.2710612940234%,64.7453894624503%,13
32198,113.014069364759,422.279443860918,538.470493512451,20.9879781206889%,78.4220210668152%,16
32199,91.6906600506539,244.705523878378,344.882012634447,26.5860951547624%,70.9534028780301%,15
32200,149.263865198739,535.970063361934,686.295940606178,21.7491983220679%,78.0960561836535%,16
32201,43.7129890939164,118.021690720103,164.928559991392,26.50419617815%,71.5592804098107%,15
32202,100.220023776296,351.899536550765,455.309518484005,22.0114053644184%,77.2879815301132%,16
32203,83.1612963250116,272.857486802439,356.018783127451,23.3586822567282%,76.6413177432717%,16
32204,83.1612963250116,312.919895578988,398.209138015439,20.8838241983757%,78.5817967760589%,16
32205,73.5657621336641,281.519629240612,358.258449640621,20.5342713360871%,78.5800389420018%,16
32206,90.6244895849486,202.477579492286,300.514119675858,30.1564830573347%,67.3770602561648%,14
32207,121.543433090402,217.636328759088,344.489822077016,35.28215503076%,63.176417650572%,13
32232,81.0289553936011,299.926681921729,383.066683536169,21.1527023560509%,78.296206590728%,16
32247,103.418535173412,356.230607769851,471.343041505107,21.9412457736032%,75.5777801730826%,16
32265,113.014069364759,360.561678988937,487.375559307067,23.188292315158%,73.9802544677395%,15
32266,151.396206130149,435.272657518177,595.151982142197,25.4382427804763%,73.1363871042572%,15
32267,122.609603556107,383.299802889141,508.037352556687,24.1339741928574%,75.4471695752671%,16
32269,125.808114953223,452.596942394522,581.595015504689,21.6315669150037%,77.8199486461852%,16
32270,69.301080270843,351.899536550765,424.386652958123,16.32970306389%,82.9195579309345%,17
32276,75.6981030650747,206.808650711372,283.568765821952,26.6947958269157%,72.9306875924493%,15
32278,139.668331007391,355.147839965079,500.130153220426,27.9263967805264%,71.0110833506478%,15
32280,125.808114953223,407.120694594115,532.928809547338,23.6069269852539%,76.3930730147461%,16
32282,69.301080270843,302.092217531272,372.45530984762,18.6065491452372%,81.1083127408936%,17
32283,86.3598077221275,307.50605655513,399.175924504783,21.6345231314402%,77.0352212340014%,16
32284,88.492148653538,247.953827292693,342.82589226012,25.8125627764412%,72.3264586749934%,15
32285,118.344921693286,459.093549223151,586.944667845301,20.1628753401467%,78.217517659459%,16
32286,150.330035664444,350.816768745993,507.509820833727,29.6211086945046%,69.1251192281714%,14
32288,126.874285418928,452.596942394522,583.7231980159,21.7353509077897%,77.5362267480405%,16
32289,51.1761823538533,378.968731670054,435.454974251434,11.7523476317678%,87.0282242892087%,18
32293,111.947898899054,413.617301422745,527.676246542639,21.2152621294861%,78.3846732030835%,16
32295,116.212580761875,314.002663383759,436.569204719182,26.6195094627958%,71.9250602171396%,15
32300,69.301080270843,200.312043882743,270.67905821952,25.6026752592881%,74.0035247648492%,15
32301,95.955341913475,255.533201926094,356.772648326753,26.89537506967%,71.6235404043815%,15
32302,166.322592650023,428.776050689547,598.284679476086,27.7999083639699%,71.6675631849747%,15
32303,99.1538533105908,273.940254607211,376.271088204575,26.3517066335646%,72.8039605472617%,15
32305,70.3672507365483,257.698737535637,335.511838652008,20.9731051575599%,76.8076436798767%,16
32306,189.778342895539,526.22515311899,723.411624592724,26.233797805279%,72.7421477938306%,15
32307,77.8304439964852,294.512842897871,376.599179117235,20.6666525877521%,78.2032620432742%,16
